Point ID,area,continuity,lambda_continuity,lambda_momentum_x,lambda_momentum_y,momentum_x,momentum_y,p,p__x,p__y,Points_0,Points_1,Points_2,Points_Magnitude,pred_continuity,pred_momentum_x,pred_momentum_y,sdf,sdf__x,sdf__y,true_continuity,true_momentum_x,true_momentum_y,u,u__x,u__x__x,u__x__y,u__y,u__y__y,v,v__x,v__x__x,v__x__y,v__y,v__y__x,v__y__y
73,2.5e-06,0.0109711,0.0287974,0.0287974,0.0287974,-0.0259381,-0.142259,-0.563904,-0.525528,-0.759722,0.00593498,0.0212026,0,0.0220176,0.0109711,-0.0259381,-0.142259,0.0287974,0,-1,0,0,0,-0.117108,-1.00768,-97.7262,281.291,8.69648,885.165,0.0683499,-4.20977,-210.088,110.882,1.01866,110.882,-273.497
74,2.5e-06,0.139728,0.0185353,0.0185353,0.0185353,0.0471601,0.0125641,-0.543824,0.0390883,0.0129432,0.00128852,-0.0314647,0,0.031491,0.139728,0.0471601,0.0125641,0.0185353,0,1,0,0,0,-0.0080018,-0.116234,24.8563,-20.8838,-1.02425,-91.8288,0.00445867,-0.256407,3.02121,-26.5507,0.255962,-26.5506,15.6063
75,2.5e-06,-0.124589,0.00857791,0.00857791,0.00857791,0.43519,-0.478058,-0.568828,1.29885,-1.30904,-0.0409747,0.0414221,0,0.0582642,-0.124589,0.43519,-0.478058,0.00857791,0,-1,0,0,0,-0.0686959,1.22697,2226.01,3055.48,1.95342,4231.2,0.171848,-6.90102,-458.556,-2329.24,-1.35156,-2329.24,-3069.47
76,2.5e-06,-0.169137,0.0062463,0.0062463,0.0062463,-1.32891,-0.314654,-0.573056,0.22636,-0.202453,0.0205966,0.0437537,0,0.0483592,-0.169137,-1.32891,-0.314654,0.0062463,0,-1,0,0,0,0.370284,-0.715681,-339.674,38.9081,54.7978,10773,0.0239815,-0.727935,-99.3736,327.473,0.546544,327.473,-72.874
77,2.5e-06,-0.0446312,0.0165989,0.0165989,0.0165989,0.0144291,-0.0211427,-0.555585,-0.0617172,-0.0880722,-0.0221362,0.0334011,0,0.0400705,-0.0446312,0.0144291,-0.0211427,0.0165989,0,-1,0,0,0,-0.0520509,3.59579,165.833,666.816,8.49771,1426.91,0.123094,-2.57357,18.7476,-166.551,-3.64042,-166.551,-683.265
78,2.5e-06,0.180547,0.00995209,0.00995209,0.00995209,0.0403309,-0.00880309,-0.543938,0.0364119,-0.00721005,-0.00136539,-0.0400479,0,0.0400712,0.180547,0.0403309,-0.00880309,0.00995209,0,1,0,0,0,-0.00193995,-0.0326324,11.5349,-10.0696,-0.419629,-43.1342,0.00292912,-0.103885,3.55178,-12.7029,0.213179,-12.7028,6.19061
79,2.5e-06,0.16884,0.00563235,0.00563235,0.00563235,0.0463413,-0.0985456,-0.548753,0.00946707,-0.231075,-0.0443677,0.00920255,0,0.045312,0.16884,0.0463413,-0.0985456,0.00563235,1,0,0,0,0,-0.000421435,-1.68763,-246.339,-105.961,-0.512722,-7.35078,0.0311392,4.56571,-995.995,298.065,1.85647,298.065,99.5238
80,2.5e-06,0.17449,0.0137228,0.0137228,0.0137228,0.0250741,0.0023725,-0.544442,0.023005,0.0011584,-0.0197233,-0.0362772,0,0.0412922,0.17449,0.0250741,0.0023725,0.0137228,0,1,0,0,0,-0.000431374,-0.247442,0.933457,-23.9146,-0.211216,-26.0435,0.00586879,-0.0168266,-14.4946,-0.799123,0.421932,-0.799113,19.0244
81,2.5e-06,-0.00310206,0.0262165,0.0262165,0.0262165,-0.0138289,-0.0686846,-0.548619,-0.0167882,-0.30743,-0.0237835,0.00980182,0,0.0257241,-0.00310206,-0.0138289,-0.0686846,0.0262165,1,0,0,0,0,-0.0603197,-3.42857,-6.64087,-31.8922,-2.38516,35.7299,0.0853732,1.31885,-156.241,5.74416,3.42546,5.7442,24.1457
82,2.5e-06,0.0598335,0.0368469,0.0368469,0.0368469,0.00728553,-0.038318,-0.556716,-0.172565,-1.20838,0.00944219,0.0131531,0,0.0161913,0.0598335,0.00728553,-0.038318,0.0368469,0,-1,0,0,0,-0.165627,-2.50654,34.3383,3.59147,1.30912,982.241,0.0345311,-5.66101,-286.239,-32.904,2.56638,-32.904,-0.672956
83,2.5e-06,0.13285,0.0215625,0.0215625,0.0215625,0.0326907,0.00243074,-0.544583,0.0286584,-0.000819906,-0.0258395,-0.0284375,0,0.0384236,0.13285,0.0326907,0.00243074,0.0215625,0,1,0,0,0,-0.000155408,-0.457975,-12.7334,-37.293,-0.262793,-34.2663,0.00952312,0.143264,-25.5167,12.0315,0.590824,12.0316,31.7506
84,2.5e-06,-0.139837,0.00987591,0.00987591,0.00987591,0.0950416,-0.461343,-0.560197,-0.568849,0.33214,-0.00765806,0.0401241,0,0.0408484,-0.139837,0.0950416,-0.461343,0.00987591,0,-1,0,0,0,0.145889,5.377,-165.694,132.551,28.611,4350.9,0.057106,-1.31925,41.0259,167.035,-5.51684,167.035,-117.022
85,2.5e-06,0.0425048,0.0258947,0.0258947,0.0258947,0.0549675,0.0759496,-0.542964,0.024919,0.0692285,0.0241053,-0.0175534,0,0.0298192,0.0425048,0.0549675,0.0759496,0.0258947,-1,0,0,0,0,-0.0267138,1.29408,26.9656,115.158,-2.73688,-217.045,-0.00374701,0.382017,113.508,-33.0622,-1.25157,-33.0621,-115.568
86,2.5e-06,0.219685,0.00149336,0.00149336,0.00149336,0.0295669,-0.00774372,-0.544005,0.0290688,-0.00793506,-0.00585463,-0.0485066,0,0.0488587,0.219685,0.0295669,-0.00774372,0.00149336,0,1,0,0,0,0.000418019,-0.00525492,4.88023,-5.12125,-0.166615,-11.7739,0.00138948,-0.0381758,-0.319425,-5.28317,0.22494,-5.28317,0.458878
87,2.5e-06,0.496893,0.00653486,0.00653486,0.00653486,0.776753,1.70982,-0.522115,4.56461,3.13615,0.0434651,0.033785,0,0.0550513,0.496893,0.776753,1.70982,0.00653486,-1,0,0,0,0,-0.0970315,0.835634,5749.14,-3504.56,6.3774,1988.8,-0.372915,-25.6618,7646.27,-5525.78,-0.33874,-5525.78,3401.9
88,2.5e-06,-0.00227499,0.0220204,0.0220204,0.0220204,0.136738,0.133993,-0.542044,0.0973874,0.0562696,0.0279796,-0.00782445,0,0.029053,-0.00227499,0.136738,0.133993,0.0220204,-1,0,0,0,0,-0.0540336,2.99507,86.0788,195.059,-4.55235,-267.309,-0.0219207,0.456341,269.304,-104.654,-2.99734,-104.654,-192.501
89,2.5e-06,0.00795856,0.034755,0.034755,0.034755,0.0594858,0.0695594,-0.543124,0.0137419,0.0212735,0.00907345,-0.015245,0,0.0177408,0.00795856,0.0594858,0.0695594,0.034755,0,1,0,0,0,-0.0450894,-0.101532,99.1355,-23.5025,-3.74715,-211.657,0.00338675,-1.17044,4.00797,-101.589,0.10949,-101.589,18.7572
90,2.5e-06,0.0236125,0.0428393,0.0428393,0.0428393,0.0409897,-0.0132912,-0.548406,0.0114263,-0.716647,0.00716074,0.00480455,0,0.00862321,0.0236125,0.0409897,-0.0132912,0.0428393,-1,0,0,0,0,-0.144282,-2.11048,163.911,-133.123,-4.22062,389.772,0.0257689,-4.22827,-164.35,-158.259,2.13409,-158.259,130.361
91,2.5e-06,0.383643,0.00653553,0.00653553,0.00653553,-0.112066,0.0250878,-0.542687,-0.309827,-0.00140868,0.0434645,-0.000207239,0,0.043465,0.383643,-0.112066,0.0250878,0.00653553,-1,0,0,0,0,-0.0190221,4.03067,-459.174,338.575,-1.3949,-106.682,-0.0162544,5.42844,718.835,496.334,-3.64703,496.334,-336.653
92,2.5e-06,0.0458894,0.0356155,0.0356155,0.0356155,-0.0111511,-0.0656468,-0.557422,-0.297709,-1.10134,0.00641534,0.0143845,0,0.0157503,0.0458894,-0.0111511,-0.0656468,0.0356155,0,-1,0,0,0,-0.155781,-2.45645,-10.1334,113.447,2.30812,936.588,0.0535325,-4.80965,-272.423,15.674,2.50234,15.6741,-119.058
93,2.5e-06,0.283708,0.00855517,0.00855517,0.00855517,0.0306713,0.0790875,-0.543322,0.031507,0.0778786,0.0414448,-0.0394011,0,0.057185,0.283708,0.0306713,0.0790875,0.00855517,-1,0,0,0,0,-0.0029398,-0.230154,-11.6607,-1.01232,-0.156561,8.18084,0.00611758,0.105705,21.3591,18.2518,0.513862,18.2518,-6.4386
94,2.5e-06,-0.0840259,0.015514,0.015514,0.015514,0.0749082,0.273922,-0.541248,0.0151731,0.108645,0.034486,-0.00386117,0,0.0347015,-0.0840259,0.0749082,0.273922,0.015514,-1,0,0,0,0,-0.0476048,4.13477,-54.277,323.31,-3.86253,-240.891,-0.0287588,1.93933,213.682,58.2738,-4.21879,58.2739,-324.628
95,2.5e-06,0.122683,0.0146283,0.0146283,0.0146283,0.00830431,0.00432419,-0.543476,0.000747782,0.00498931,0.0143461,-0.0353717,0,0.0381702,0.122683,0.00830431,0.00432419,0.0146283,0,1,0,0,0,-0.00385938,0.132186,2.29777,18.5567,-0.692313,-79.136,0.00273845,0.0859962,24.3802,-3.81395,-0.00950315,-3.81395,-25.7052
96,2.5e-06,0.204407,0.00350894,0.00350894,0.00350894,-2.506,0.0546703,-0.395975,16.3589,23.4892,0.0464911,0.0433521,0,0.0635675,0.204407,-2.506,0.0546703,0.00350894,-1,0,0,0,0,-0.023294,-32.5043,9254.28,-10526.7,21.6567,8545.76,-0.401199,-80.8917,-1667.07,-9925.46,32.7087,-9925.46,10754.6
97,2.5e-06,0.520109,0.00417976,0.00417976,0.00417976,0.0583644,0.142444,-0.542233,0.0712679,0.00925414,0.0458202,-0.0205249,0,0.0502072,0.520109,0.0583644,0.142444,0.00417976,-1,0,0,0,0,-0.00473277,0.481925,95.1741,37.8576,-0.0580388,-11.9983,0.0128357,-0.937495,-1178.18,26.061,0.0381833,26.0609,-45.7233
98,2.5e-06,0.0699556,0.0262189,0.0262189,0.0262189,0.0224029,0.0230861,-0.543331,0.00351828,0.0257694,0.0155784,-0.0237811,0,0.0284293,0.0699556,0.0224029,0.0230861,0.0262189,0,1,0,0,0,-0.018666,0.452649,56.5723,28.0453,-2.09674,-169.819,0.000598509,-0.163053,74.7453,-57.7714,-0.382694,-57.7714,-30.9153
99,2.5e-06,0.119104,0.0101875,0.0101875,0.0101875,0.0309888,-0.0921642,-0.545695,0.0123598,-0.088525,-0.0398125,-0.010069,0,0.041066,0.119104,0.0309888,-0.0921642,0.0101875,1,0,0,0,0,0.00345986,-0.733659,-75.5468,-53.373,-0.300413,-37.3559,0.0149978,1.13005,22.5909,63.4153,0.852763,63.4153,53.352
100,2.5e-06,0.108384,0.0124916,0.0124916,0.0124916,0.0350184,-0.0512248,-0.545274,0.0271286,-0.0551265,-0.0375084,-0.0153009,0,0.0405092,0.108384,0.0350184,-0.0512248,0.0124916,1,0,0,0,0,0.00326788,-0.624835,-57.3523,-46.4357,-0.224199,-35.1487,0.0131387,0.848034,-5.45038,51.091,0.733219,51.091,43.3079
101,2.5e-06,0.11375,0.0231878,0.0231878,0.0231878,-0.166411,-0.0470695,-0.571066,-0.52493,-0.470473,0.0128173,0.0268122,0,0.0297183,0.11375,-0.166411,-0.0470695,0.0231878,0,-1,0,0,0,-0.054778,-0.544133,-235.677,266.56,14.9533,640.487,0.0413768,-4.8152,-256.305,246.631,0.657883,246.631,-291.061
102,2.5e-06,0.177304,0.0119154,0.0119154,0.0119154,0.0340466,-0.00492938,-0.544089,0.0309908,-0.0044625,-0.00546464,-0.0380846,0,0.0384747,0.177304,0.0340466,-0.00492938,0.0119154,0,1,0,0,0,-0.00251531,-0.107982,11.8608,-16.7523,-0.451094,-45.0973,0.00390813,-0.132213,-2.18815,-12.8045,0.285286,-12.8045,12.8379
103,2.5e-06,0.250367,0.00248268,0.00248268,0.00248268,0.00356897,0.0206218,-0.543602,0.00231649,0.0196866,0.0168959,-0.0475173,0,0.0504318,0.250367,0.00356897,0.0206218,0.00248268,0,1,0,0,0,0.000632484,0.00276094,-3.76603,1.2795,-0.173581,-10.5605,0.00132894,0.0359027,4.25037,8.81268,0.247606,8.81269,-11.5864
104,2.5e-06,0.263557,0.00496995,0.00496995,0.00496995,-0.000369468,-0.0304828,-0.545137,-0.0153942,-0.0500379,-0.04503,-0.0171982,0,0.0482025,0.263557,-0.000369468,-0.0304828,0.00496995,1,0,0,0,0,0.00613451,-0.0616824,-126.85,-18.8269,0.0725795,-16.4106,0.00614325,0.880681,-148.431,56.4797,0.325239,56.4796,18.0062
105,2.5e-06,0.252836,0.00579988,0.00579988,0.00579988,0.0204828,0.0361194,-0.545185,0.0198315,0.0355524,-0.0430981,-0.0442001,0,0.0617341,0.252836,0.0204828,0.0361194,0.00579988,0,1,0,0,0,0.00213753,0.0479821,-17.6921,-0.700761,0.106308,10.5074,0.000687898,0.179237,-3.43745,7.85333,0.204854,7.85334,-0.635807
106,2.5e-06,-0.112992,0.0181362,0.0181362,0.0181362,0.141084,-0.0292571,-0.555423,0.10768,-0.209582,-0.0277671,0.0318638,0,0.0422648,-0.112992,0.141084,-0.0292571,0.0181362,0,-1,0,0,0,-0.073049,0.54192,485.39,810.146,2.21132,988.76,0.1392,-1.54549,-238.978,-473.437,-0.654913,-473.437,-780.171
107,2.5e-06,0.159656,0.0166008,0.0166008,0.0166008,0.028233,0.00405468,-0.54456,0.0256515,0.00194298,-0.0248211,-0.0333992,0,0.0416125,0.159656,0.028233,0.00405468,0.0166008,0,1,0,0,0,0.000469755,-0.308552,-6.53633,-27.163,-0.15201,-23.6969,0.0070227,0.0765049,-19.0355,6.19307,0.468209,6.19309,21.8031
108,2.5e-06,0.0386295,0.0445244,0.0445244,0.0445244,0.0996889,-0.0222843,-0.544416,0.0529805,-0.191665,-0.0037396,-0.00547559,0,0.00663074,0.0386295,0.0996889,-0.0222843,0.0445244,0,1,0,0,0,-0.073208,-2.1392,74.8788,-122.889,-4.22995,-44.4807,0.0328081,-1.48794,-113.145,-74.9594,2.17783,-74.9593,117.861
109,2.5e-06,0.240865,0.00805745,0.00805745,0.00805745,-0.0708205,0.281259,-0.541786,-0.539409,0.107695,0.0419425,0.00422548,0,0.0421549,0.240865,-0.0708205,0.281259,0.00805745,-1,0,0,0,0,-0.0356525,6.3839,-264.491,464.304,-2.62831,-172.343,-0.0464915,5.82479,1139.69,387.761,-6.14304,387.761,-474.422
110,2.5e-06,0.00119114,0.0230066,0.0230066,0.0230066,-0.000328571,-0.0969601,-0.559565,-0.493455,-0.221235,-0.00700191,0.0269934,0,0.0278867,0.00119114,-0.000328571,-0.0969601,0.0230066,0,-1,0,0,0,-0.0692619,1.54611,-3.63188,361.6,9.11422,810.584,0.105713,-2.30185,-54.1205,5.67011,-1.54492,5.67009,-348.993
111,2.5e-06,0.537539,0.0026404,0.0026404,0.0026404,-0.0284734,-0.241339,-0.548228,-0.0923611,-0.215893,-0.0473596,0.0069526,0,0.0478672,0.537539,-0.0284734,-0.241339,0.0026404,1,0,0,0,0,0.00346035,-0.159,-636.143,-63.3834,-0.25168,-2.45975,0.0124662,5.33298,203.329,308.89,0.69654,308.89,41.4086
112,2.5e-06,0.0134523,0.020917,0.020917,0.020917,-0.0531318,-0.134211,-0.564074,-0.631498,-0.234905,0.000178754,0.029083,0,0.0290836,0.0134523,-0.0531318,-0.134211,0.020917,0,-1,0,0,0,-0.0332396,1.87665,-83.3344,289.347,13.0938,802.088,0.0842624,-2.6514,-76.8559,83.9424,-1.86319,83.9425,-299.047
113,2.5e-06,0.0600216,0.0400984,0.0400984,0.0400984,0.0771179,-0.0122478,-0.545511,0.0716557,-0.469121,0.00990156,0.000180097,0,0.0099032,0.0600216,0.0771179,-0.0122478,0.0400984,-1,0,0,0,0,-0.124802,-0.902791,217.481,-130.679,-5.78361,109.159,0.0076353,-3.64634,-62.8203,-214.105,0.962812,-214.105,130.077
114,2.5e-06,0.211488,0.00729416,0.00729416,0.00729416,0.0344389,0.0134498,-0.54487,0.0340556,0.0127201,-0.0336334,-0.0427058,0,0.0543599,0.211488,0.0344389,0.0134498,0.00729416,0,1,0,0,0,0.00210452,-0.0771437,-9.43854,-8.5316,0.0737991,3.43155,0.00260795,0.135332,-9.78336,7.59478,0.288632,7.59478,5.2479
115,2.5e-06,0.0909997,0.0305283,0.0305283,0.0305283,0.0560531,0.0116825,-0.544229,0.0418781,0.00095318,-0.0153608,-0.0194717,0,0.0248012,0.0909997,0.0560531,0.0116825,0.0305283,0,1,0,0,0,-0.0146905,-1.03339,4.24931,-78.7859,-1.45192,-102.309,0.0172513,-0.158425,-44.3311,-3.76242,1.12439,-3.76238,74.7701
116,2.5e-06,0.172771,0.0040591,0.0040591,0.0040591,0.159646,-0.391461,-0.552608,0.0151132,-0.369131,-0.0459409,0.0226465,0,0.0512194,0.172771,0.159646,-0.391461,0.0040591,1,0,0,0,0,-0.00254339,-2.83452,-514.134,-203.711,-0.296479,-13.1797,0.049623,11.6407,-673.694,379.364,3.00729,379.364,226.456
117,2.5e-06,0.0188329,0.044143,0.044143,0.044143,0.0497431,-0.0155771,-0.547787,0.0100978,-0.646352,0.00585699,0.00387589,0,0.00702331,0.0188329,0.0497431,-0.0155771,0.044143,-1,0,0,0,0,-0.137475,-2.19569,152.825,-128.257,-4.38236,326.27,0.0290287,-3.87333,-162.972,-146.643,2.21453,-146.643,124.558
118,2.5e-06,0.276392,0.00232522,0.00232522,0.00232522,-0.818061,-0.511824,-0.545366,-0.214616,2.01656,-0.0259509,0.0476748,0,0.0542802,0.276392,-0.818061,-0.511824,0.00232522,0,-1,0,0,0,0.549418,11.9699,-668.116,-775.486,194.062,87945.6,0.0156742,-0.807224,157.848,681.512,-11.6935,681.511,808.212
119,2.5e-06,0.079515,0.0288134,0.0288134,0.0288134,0.0741121,-0.0347138,-0.544809,0.0521587,-0.0722382,-0.0211866,-0.00977264,0,0.0233318,0.079515,0.0741121,-0.0347138,0.0288134,1,0,0,0,0,-0.0224667,-1.88686,-32.1489,-105.479,-1.85028,-88.214,0.0319436,0.320969,-81.742,30.963,1.96637,30.963,106.907
120,2.5e-06,0.0350783,0.0282136,0.0282136,0.0282136,0.0249686,-0.0668185,-0.547382,0.00628214,-0.271964,-0.0217864,0.0055195,0,0.0224747,0.0350783,0.0249686,-0.0668185,0.0282136,1,0,0,0,0,-0.0564109,-3.27711,-26.5162,-55.113,-2.55833,5.6396,0.0731988,0.942271,-149.426,25.5962,3.31219,25.5963,45.4102
121,2.5e-06,0.42213,0.0052036,0.0052036,0.0052036,0.0193716,0.0940144,-0.542364,0.0315034,0.0277691,0.0447964,-0.025118,0,0.0513579,0.42213,0.0193716,0.0940144,0.0052036,-1,0,0,0,0,-0.00482893,0.193485,106.042,41.8224,-0.0576153,-5.7271,0.0127155,-0.109873,-571.861,4.87437,0.228646,4.87446,-41.8745
122,2.5e-06,-0.0619583,0.00610579,0.00610579,0.00610579,0.413046,1.02818,-0.538571,-0.721425,0.606728,0.0438942,0.0204242,0,0.0484133,-0.0619583,0.413046,1.02818,0.00610579,-1,0,0,0,0,-0.0718838,15.6882,146.96,608.948,-4.14949,-68.021,-0.194642,18.785,7556.64,-71.1448,-15.7502,-71.1415,-654.156
123,2.5e-06,0.157993,0.0171001,0.0171001,0.0171001,0.0260035,0.00536734,-0.544386,0.0227126,0.00391532,-0.0175743,-0.0328999,0,0.0372996,0.157993,0.0260035,0.00536734,0.0171001,0,1,0,0,0,-0.00203876,-0.33641,2.81604,-31.3406,-0.382475,-40.9693,0.00733395,-0.0562172,-17.3002,-2.47772,0.494403,-2.47771,26.1789
124,2.5e-06,0.0822663,0.0229514,0.0229514,0.0229514,0.0662834,-0.099504,-0.546521,0.0503693,-0.188089,-0.0270486,0.000963008,0,0.0270657,0.0822663,0.0662834,-0.099504,0.0229514,1,0,0,0,0,-0.0299564,-2.68387,-62.0143,-95.0571,-2.01829,-53.2932,0.0527988,1.43155,-109.371,60.1509,2.76613,60.1509,89.5372
125,2.5e-06,0.16826,0.0151123,0.0151123,0.0151123,0.0263848,0.00304637,-0.544282,0.0231312,0.00245997,-0.0127083,-0.0348877,0,0.0371303,0.16826,0.0263848,0.00304637,0.0151123,0,1,0,0,0,-0.00265484,-0.251653,7.94923,-26.4195,-0.438246,-44.5758,0.00598703,-0.116176,-11.6764,-8.11612,0.419913,-8.1161,21.846
126,2.5e-06,0.00993252,0.0104941,0.0104941,0.0104941,0.355961,0.557241,-0.54089,-0.296302,0.141413,0.0395059,0.00308289,0,0.039626,0.00993252,0.355961,0.557241,0.0104941,-1,0,0,0,0,-0.0476422,6.30354,-140.018,442.144,-3.51432,-209.905,-0.0508389,3.97676,324.05,200.343,-6.29361,200.343,-451.515
127,2.5e-06,0.387543,0.000710758,0.000710758,0.000710758,-0.0442204,0.115136,-0.544302,-0.0432066,0.119463,0.0427893,-0.0492892,0,0.0652714,0.387543,-0.0442204,0.115136,0.000710758,0,1,0,0,0,-0.000998795,-0.152191,-9.63931,-15.4822,-0.312438,19.1672,0.000889684,0.00442936,42.5876,12.1219,0.539734,12.1219,3.12155
128,2.5e-06,0.260609,0.0075356,0.0075356,0.0075356,0.00328859,0.0160016,-0.54357,0.00155367,0.0138344,0.029924,-0.0424644,0,0.0519487,0.260609,0.00328859,0.0160016,0.0075356,0,1,0,0,0,-0.00064826,-0.0713099,-13.8196,5.47974,-0.186064,-7.84821,0.00378678,0.106411,-4.11203,14.7001,0.331919,14.7001,-11.9948
129,2.5e-06,0.157528,0.0173518,0.0173518,0.0173518,0.0293397,0.00785939,-0.544233,0.0248219,0.00709246,-0.0110756,-0.0326482,0,0.0344757,0.157528,0.0293397,0.00785939,0.0173518,0,1,0,0,0,-0.00425973,-0.300805,10.4318,-30.8812,-0.599052,-57.6354,0.0067473,-0.157056,-12.8418,-10.6473,0.458333,-10.6473,26.138
130,2.5e-06,0.167831,0.0149335,0.0149335,0.0149335,0.0669084,0.0459554,-0.542961,0.0612658,0.0422837,0.0350665,-0.0249935,0,0.043062,0.167831,0.0669084,0.0459554,0.0149335,-1,0,0,0,0,-0.00642346,0.316988,-40.7037,66.6776,-0.616537,-63.9794,0.00820534,0.567977,2.64863,43.2589,-0.149156,43.2589,-73.8203
131,2.5e-06,0.188412,0.0108844,0.0108844,0.0108844,0.028575,0.00420948,-0.544586,0.0273347,0.00278793,-0.0253093,-0.0391156,0,0.0465896,0.188412,0.028575,0.00420948,0.0108844,0,1,0,0,0,0.00111152,-0.180318,-3.78419,-17.4315,-0.0448492,-10.6289,0.00462335,0.0574196,-13.3578,3.44066,0.36873,3.44066,12.8435
132,2.5e-06,-0.0972695,0.0136458,0.0136458,0.0136458,-0.207445,0.00702742,-0.555907,0.0849754,-0.125934,-0.0242622,0.0363542,0,0.0437068,-0.0972695,-0.207445,0.00702742,0.0136458,0,-1,0,0,0,-0.031386,5.41297,132.729,779.304,12.2865,2210.74,0.115738,-3.13933,113.013,-110.713,-5.51024,-110.713,-755.111
133,2.5e-06,0.0603709,0.0278895,0.0278895,0.0278895,0.0244496,0.0371081,-0.543269,0.00271826,0.039581,0.0195605,-0.0221105,0,0.029521,0.0603709,0.0244496,0.0371081,0.0278895,0,1,0,0,0,-0.019929,0.730032,41.9301,62.5295,-2.21562,-184.701,-0.000457339,0.0899207,92.5694,-44.5307,-0.669661,-44.5307,-62.7748
134,2.5e-06,0.535483,0.00412269,0.00412269,0.00412269,0.0495244,0.148468,-0.542242,0.0644281,0.0150733,0.0458773,-0.0215538,0,0.0506882,0.535483,0.0495244,0.148468,0.00412269,-1,0,0,0,0,-0.00465348,0.45115,116.754,33.8123,-0.0446735,-10.0186,0.0127163,-1.02359,-1173.86,11.0714,0.0843329,11.0714,-42.0012
135,2.5e-06,0.187749,0.00847048,0.00847048,0.00847048,0.0200656,-0.160941,-0.546936,-0.00953931,-0.163069,-0.0415295,-0.000168942,0,0.0415299,0.187749,0.0200656,-0.160941,0.00847048,1,0,0,0,0,0.000767663,-1.22514,-114.239,-80.5708,-0.567635,-35.8651,0.0234475,1.86754,-0.260378,98.2164,1.41289,98.2163,88.7568
136,2.5e-06,0.209559,0.00559083,0.00559083,0.00559083,0.0282314,-0.00328294,-0.544395,0.0277909,-0.00340974,-0.0182666,-0.0444092,0,0.0480192,0.209559,0.0282314,-0.00328294,0.00559083,0,1,0,0,0,0.000499167,-0.100882,2.75088,-12.3889,-0.0974081,-9.17196,0.00291947,-0.0151387,-7.31863,-2.98469,0.310441,-2.98468,8.55406
137,2.5e-06,0.0184102,0.0425413,0.0425413,0.0425413,0.0683268,-0.030098,-0.545497,0.0153433,-0.270984,-0.00745868,-0.00142445,0,0.00759349,0.0184102,0.0683268,-0.030098,0.0425413,1,0,0,0,0,-0.0802573,-2.82671,38.6289,-105.623,-3.79679,36.5045,0.0481976,-1.23778,-145.29,-41.8381,2.84512,-41.8381,99.3732
138,2.5e-06,0.180181,0.0118044,0.0118044,0.0118044,0.0298782,-0.00429329,-0.544171,0.0272213,-0.00411594,-0.00831699,-0.0381956,0,0.0390906,0.180181,0.0298782,-0.00429329,0.0118044,0,1,0,0,0,-0.00211708,-0.137319,10.0508,-18.4084,-0.396085,-40.0302,0.00423705,-0.120562,-4.9764,-10.8117,0.3175,-10.8117,14.4357
139,2.5e-06,1.2489,0.00217231,0.00217231,0.00217231,0.0952015,1.35002,-0.542167,-0.513139,0.412509,0.0478277,0.0193926,0,0.0516097,1.2489,0.0952015,1.35002,0.00217231,-1,0,0,0,0,-0.0173492,9.0835,-2158.92,656.381,-0.84132,-26.4837,-0.0680783,31.7893,380,3177.7,-7.8346,3177.7,-667.038
140,2.5e-06,-0.0914409,0.0164033,0.0164033,0.0164033,-0.371371,-0.156684,-0.564716,-0.676525,-0.164312,-0.000204139,0.0335967,0,0.0335973,-0.0914409,-0.371371,-0.156684,0.0164033,0,-1,0,0,0,0.0344021,3.17808,-102.611,264.152,17.7977,1417.67,0.0736247,-2.19079,-35.2333,120.447,-3.26952,120.447,-297.342
141,2.5e-06,0.102326,0.0107513,0.0107513,0.0107513,-0.0238946,0.0816407,-0.542176,-0.0349839,0.048538,0.0392487,-0.0120715,0,0.0410631,0.102326,-0.0238946,0.0816407,0.0107513,-1,0,0,0,0,-0.0147146,1.62599,-73.5141,186.935,-1.22102,-103.288,0.00274621,1.43377,-14.4698,106.995,-1.52367,106.995,-194.181
142,2.5e-06,0.238163,0.00791851,0.00791851,0.00791851,0.0251962,0.0205259,-0.542352,0.0242661,0.0113282,0.0420815,-0.0188151,0,0.0460962,0.238163,0.0251962,0.0205259,0.00791851,-1,0,0,0,0,-0.00683729,0.549787,-18.8896,98.8804,-0.368378,-37.9413,0.0115879,0.777124,-42.0017,67.7737,-0.311624,67.7736,-98.3288
143,2.5e-06,0.142276,0.0113566,0.0113566,0.0113566,0.0507047,0.0511422,-0.54249,0.0456019,0.0414518,0.0386434,-0.0190291,0,0.0430746,0.142276,0.0507047,0.0511422,0.0113566,-1,0,0,0,0,-0.00876176,0.656747,-52.4008,107.206,-0.71267,-68.8885,0.00885054,0.860514,-21.8561,65.528,-0.514471,65.528,-114.711
144,2.5e-06,-0.0465851,0.0197098,0.0197098,0.0197098,0.120722,0.172942,-0.541852,0.0699923,0.0876762,0.0302902,-0.00786929,0,0.0312957,-0.0465851,0.120722,0.172942,0.0197098,-1,0,0,0,0,-0.0467735,3.09237,9.96107,239.534,-4.0339,-260.603,-0.0200591,1.00942,204.292,-26.6561,-3.13895,-26.6561,-239.979
145,2.5e-06,0.266382,0.0037106,0.0037106,0.0037106,-0.149635,-0.469132,-0.570754,4.17837,3.38412,-0.0414535,0.0462894,0,0.0621377,0.266382,-0.149635,-0.469132,0.0037106,0,-1,0,0,0,0.0552249,28.2994,-1327.89,7842.31,80.855,47372.4,0.115336,-14.9291,3364.3,1438.86,-28.033,1438.86,-7373.14
